Status,Neutral,Warehouse,Guid,Code,Type,Area,SubNode,name,Latitude,Longitude,Level
active,1,2,6f784ab7-a8a1-423f-8e3e-e83812b49d5b,bd-roomI-931,path,roomI,null,node930,6,28,2
active,1,2,852dcc6d-1703-473a-8724-3e05c7489985,bd-roomI-932,path,roomI,null,node931,7,28,2
active,1,2,d27f8337-fa58-4b18-bab2-cb405a677110,bd-roomI-933,path,roomI,null,node932,8,28,2
active,1,2,accc59f1-d40a-4fe6-ad32-e2e3c8a3a397,bd-roomI-934,path,roomI,null,node933,9,28,2
active,1,2,b078c234-a2fa-4212-a0ea-1d2d6bce5547,bd-roomI-935,path,roomI,null,node934,10,28,2
active,1,2,e624b383-e553-482c-a413-3e16c5d1c04a,bd-roomI-936,path,roomI,null,node935,11,28,2
active,1,2,4aabc84f-63d5-4520-a5e5-386ce131d4cb,bd-roomI-937,path,roomI,null,node936,12,28,2
active,1,2,5ba646d3-830c-433f-be59-177b398279fc,bd-roomI-938,path,roomI,null,node937,13,28,2
active,1,2,f9a14749-a92e-4794-901f-850b482c0334,bd-roomI-939,path,roomI,null,node938,14,28,2
active,1,2,8306431e-67f9-47e9-9b18-7a8b37e56f54,bd-roomI-940,path,roomI,null,node939,15,28,2
active,1,2,a6194685-9c79-4306-8ff0-2b1856a044c4,bd-roomI-941,path,roomI,null,node940,16,28,2
active,1,2,4612020d-8c61-4bba-88e8-ce635794f38c,bd-roomI-942,path,roomI,null,node941,17,28,2
active,1,2,9d018eb0-4c3a-45bd-8244-a06077a853aa,bd-roomI-943,path,roomI,null,node942,18,28,2
active,1,2,7c4673ad-1d31-43fc-9ab7-129e5b57b5df,bd-roomI-944,path,roomI,null,node943,19,28,2
active,1,2,c8f33811-1299-463e-a908-a12b80f41ed0,bd-roomI-945,path,roomI,null,node944,20,28,2
active,1,2,bd9b35ab-0847-4525-acf9-958bd87831ea,bd-roomI-946,path,roomI,null,node945,21,28,2
active,1,2,899c844c-387f-42f0-b8a9-77306b48ef69,bd-roomI-947,path,roomI,null,node946,22,28,2
active,1,2,4c825c0d-9e8b-49ba-81d2-e048aa6c50b6,bd-roomI-948,path,roomI,null,node947,23,28,2
active,1,2,3888c320-4294-42f9-b88b-069d4302ef18,bd-roomI-949,path,roomI,null,node948,24,28,2
active,1,2,c3cde909-4255-48d8-a091-fe2e96f4c291,bd-roomI-950,path,roomI,null,node949,25,28,2
active,1,2,e543215a-4dbe-473a-8a91-67efbcacaade,bd-roomI-951,path,roomI,null,node950,26,28,2
active,1,2,5b3282dc-cdd0-4077-915d-c1becdbb1ab5,bd-roomI-952,path,roomI,null,node951,27,28,2
active,1,2,fb1cc4c4-fa11-4827-89ac-5e3fcdc0a32e,bd-roomI-953,path,roomI,null,node952,28,28,2
active,1,2,3839f7ae-1c08-4a3c-a54e-341966d3ceab,bd-roomI-954,path,roomI,null,node953,29,28,2
active,1,2,0cb87deb-4b21-4b3a-ab48-35ab93580291,bd-roomI-955,path,roomI,null,node954,30,28,2
active,1,2,cf9d7a54-f35d-4444-a1de-0b09a30628ff,bd-roomI-956,path,roomI,null,node955,31,28,2
active,1,2,d371bed0-8fe5-4d79-ae94-519178721d1e,bd-roomI-957,path,roomI,null,node956,32,28,2
active,1,2,4014f018-0769-43f2-9dfc-e6c257d6eb2b,bd-roomI-958,path,roomI,null,node957,0,29,2
active,1,2,946d056c-639d-4a10-b5b8-df740c8cca7c,bd-roomI-959,bin,roomI,null,node958,1,29,2
active,1,2,e884e9cb-2910-4d41-9a6a-95dd89c4ba4b,bd-roomI-960,bin,roomI,null,node959,2,29,2
active,1,2,0dd487cf-8c7c-433e-a9f1-31b54bab22d5,bd-roomI-961,bin,roomI,null,node960,3,29,2
active,1,2,b0234761-cffc-4ffd-b595-e1237d2988de,bd-roomI-962,bin,roomI,null,node961,4,29,2
active,1,2,fd432ca1-5e43-442a-bbeb-0ef8ef314aa3,bd-roomI-963,bin,roomI,null,node962,5,29,2
active,1,2,e20f160b-028e-4023-bd3f-83dc0aa92441,bd-roomI-964,bin,roomI,null,node963,6,29,2
active,1,2,4f5070e7-6e3e-4fd9-af30-1e29f48f6b35,bd-roomI-965,bin,roomI,null,node964,7,29,2
active,1,2,884d7ea4-7674-4f24-80bd-57ff846300f7,bd-roomI-966,bin,roomI,null,node965,8,29,2
active,1,2,65d1ca21-d040-47c3-9846-5f97e3bd1c70,bd-roomI-967,bin,roomI,null,node966,9,29,2
active,1,2,7927bca2-3732-4f93-bd70-823afe49e89f,bd-roomI-968,bin,roomI,null,node967,10,29,2
active,1,2,bf02e511-4803-49bc-943c-4f9a25c31a95,bd-roomI-969,bin,roomI,null,node968,11,29,2
active,1,2,9c8f9ba9-075c-477f-9c48-32ec2af8f353,bd-roomI-970,bin,roomI,null,node969,12,29,2
active,1,2,2e3ea156-97c6-4b25-82b2-d7e7e65e26d6,bd-roomI-971,bin,roomI,null,node970,13,29,2
active,1,2,1cd886d6-cc87-40f0-aec9-cf7726a8bb65,bd-roomI-972,bin,roomI,null,node971,14,29,2
active,1,2,40345070-e4d5-4276-814a-215fdd779410,bd-roomI-973,bin,roomI,null,node972,15,29,2
active,1,2,bbe66698-4932-46b8-915f-38af123a414f,bd-roomI-974,bin,roomI,null,node973,16,29,2
active,1,2,a4c4a9eb-bc32-4ff6-89f3-b90a95187b8b,bd-roomI-975,path,roomI,null,node974,17,29,2
active,1,2,3a4e3f5a-eae1-48d6-8803-d807d1df2198,bd-roomI-976,bin,roomI,null,node975,18,29,2
active,1,2,fa705f36-b2b9-4852-841a-d57a03721e0e,bd-roomI-977,bin,roomI,null,node976,19,29,2
active,1,2,2ec4bbad-6058-4abf-bfb3-f239608ca466,bd-roomI-978,bin,roomI,null,node977,20,29,2
active,1,2,51a750c5-9600-4ff6-8455-6582f0bb0992,bd-roomI-979,bin,roomI,null,node978,21,29,2
active,1,2,d41f2f8e-938b-4125-a704-76e2b34856a1,bd-roomI-980,bin,roomI,null,node979,22,29,2
active,1,2,1dacd348-61f1-4e15-bcc0-f87fd9410437,bd-roomI-981,bin,roomI,null,node980,23,29,2
active,1,2,8c73b06d-774d-450b-a5bb-b374501953de,bd-roomI-982,bin,roomI,null,node981,24,29,2
active,1,2,04575164-8cab-484a-90b1-365e6a9e3abc,bd-roomI-983,bin,roomI,null,node982,25,29,2
active,1,2,e64cd4ed-3179-4061-918d-f20f895f64e2,bd-roomI-984,bin,roomI,null,node983,26,29,2
active,1,2,fe932e46-fe6b-42d1-a26a-9d20473dae6c,bd-roomI-985,bin,roomI,null,node984,27,29,2
active,1,2,4fc4555a-ef20-43dd-a404-2beb3ac93ccf,bd-roomI-986,bin,roomI,null,node985,28,29,2
active,1,2,e6ac8718-3e18-473a-823b-2d98227503bd,bd-roomI-987,bin,roomI,null,node986,29,29,2
active,1,2,b5827878-817b-4258-85fa-5f07afa98b71,bd-roomI-988,bin,roomI,null,node987,30,29,2
active,1,2,99a9437c-78ff-4022-904b-e59ffc8e6425,bd-roomI-989,bin,roomI,null,node988,31,29,2
active,1,2,dd975300-2f1a-4dc0-84ff-74287def581f,bd-roomI-990,path,roomI,null,node989,32,29,2
active,1,2,9256e6fe-8b72-4886-be1a-7c42f6ecc7c7,bd-roomI-991,path,roomI,null,node990,0,30,2
active,1,2,bebcee06-946f-49b7-8613-55b37cbc7135,bd-roomI-992,bin,roomI,null,node991,1,30,2
active,1,2,4f3257b3-db7f-4cb6-b37d-54078b34164a,bd-roomI-993,bin,roomI,null,node992,2,30,2
active,1,2,98b6a9e8-aeaa-4473-bb70-7705b682fd3d,bd-roomI-994,bin,roomI,null,node993,3,30,2
active,1,2,412593e8-149d-4248-b254-25342947b2b2,bd-roomI-995,bin,roomI,null,node994,4,30,2
active,1,2,758fad7f-e3a8-4222-aacf-45a4397a8c33,bd-roomI-996,bin,roomI,null,node995,5,30,2
active,1,2,e5491152-2197-40ee-818a-42e48c576868,bd-roomI-997,bin,roomI,null,node996,6,30,2
active,1,2,71db5294-8778-43c4-9f06-487c4b72e13a,bd-roomI-998,bin,roomI,null,node997,7,30,2
active,1,2,09ab3715-3ce4-40a2-b96f-c2b1a3aaf016,bd-roomI-999,bin,roomI,null,node998,8,30,2
active,1,2,fbe02920-3857-4243-a291-4373cc75ec29,bd-roomI-1000,bin,roomI,null,node999,9,30,2
active,1,2,27b86e63-0790-4e39-8c6c-dccddd3e8f20,bd-roomI-1001,bin,roomI,null,node1000,10,30,2
active,1,2,6778780c-b9d5-46f3-92a1-d0b31bcc0f03,bd-roomI-1002,bin,roomI,null,node1001,11,30,2
active,1,2,c7a4f4c7-1f48-4085-a917-7ffcd2c4b0bc,bd-roomI-1003,bin,roomI,null,node1002,12,30,2
active,1,2,b67d9f00-6f74-405f-a4b4-6815b13ba0d0,bd-roomI-1004,bin,roomI,null,node1003,13,30,2
active,1,2,eccba4b2-57f5-4f6d-97c4-f6dd9f06b515,bd-roomI-1005,bin,roomI,null,node1004,14,30,2
active,1,2,a063ce74-8dcb-4b65-a69e-e525dab3947b,bd-roomI-1006,bin,roomI,null,node1005,15,30,2
active,1,2,857b3e4a-8715-4cf2-9bca-c7442ba66073,bd-roomI-1007,bin,roomI,null,node1006,16,30,2
active,1,2,fbdaf6fd-4843-4607-bb93-c3a7d7c86a06,bd-roomI-1008,path,roomI,null,node1007,17,30,2
active,1,2,c2aa0030-9153-4887-bc77-d5e69abdf027,bd-roomI-1009,bin,roomI,null,node1008,18,30,2
active,1,2,373228b2-ffe7-46a7-a0c9-3c2a4e8677d3,bd-roomI-1010,bin,roomI,null,node1009,19,30,2
active,1,2,3dee321c-ad1a-437e-819f-68f712ea68aa,bd-roomI-1011,bin,roomI,null,node1010,20,30,2
active,1,2,5ca7e5f5-e9ca-49cf-8111-79c3da63fb26,bd-roomI-1012,bin,roomI,null,node1011,21,30,2
active,1,2,dda21f79-02db-40fd-8bb2-4167ae1c6c81,bd-roomI-1013,bin,roomI,null,node1012,22,30,2
active,1,2,26ea1373-25a3-401c-8ac7-fd32c3db7328,bd-roomI-1014,bin,roomI,null,node1013,23,30,2
active,1,2,86dd8221-ca01-4f8e-8e47-ce3d40c232ba,bd-roomI-1015,bin,roomI,null,node1014,24,30,2
active,1,2,153b697a-c36c-4158-908d-541c6a78da32,bd-roomI-1016,bin,roomI,null,node1015,25,30,2
active,1,2,6b03183d-1b63-46b1-9fcc-ade93ee13f04,bd-roomI-1017,bin,roomI,null,node1016,26,30,2
active,1,2,8e485d36-b6e4-49c2-aa93-d5bd92ce6cfb,bd-roomI-1018,bin,roomI,null,node1017,27,30,2
active,1,2,c674a38a-cae9-467e-8616-66c02ff83843,bd-roomI-1019,bin,roomI,null,node1018,28,30,2
active,1,2,1bc2dca8-1f9e-408b-8a46-06fe24c3dc49,bd-roomI-1020,bin,roomI,null,node1019,29,30,2
active,1,2,81d2f3db-a9ac-411c-8b89-5d72cd7bae2f,bd-roomI-1021,bin,roomI,null,node1020,30,30,2
active,1,2,c01736dc-0554-4078-9398-d6239742b9f8,bd-roomI-1022,bin,roomI,null,node1021,31,30,2
active,1,2,11a5d35a-4884-407a-8529-e0239e525454,bd-roomI-1023,path,roomI,null,node1022,32,30,2
active,1,2,530c3b5b-9c45-4bbe-bd72-c9d58d3f343b,bd-roomI-1024,path,roomI,null,node1023,0,31,2
active,1,2,2a002437-c75e-4acf-a237-838f929bd48c,bd-roomI-1025,path,roomI,null,node1024,1,31,2
active,1,2,d3992680-401a-4ba4-8669-cb7c6dd92951,bd-roomI-1026,path,roomI,null,node1025,2,31,2
active,1,2,07180056-e16f-4345-8912-edc2e2d49646,bd-roomI-1027,path,roomI,null,node1026,3,31,2
active,1,2,fdb6d022-4437-4743-b094-12d4df8186e0,bd-roomI-1028,path,roomI,null,node1027,4,31,2
active,1,2,575223a6-7b74-4a51-b871-762b095c46c8,bd-roomI-1029,path,roomI,null,node1028,5,31,2
active,1,2,a2d3e0b2-e3aa-4f20-9808-4d72a29b57dc,bd-roomI-1030,path,roomI,null,node1029,6,31,2
active,1,2,1ea35f93-3b8b-4043-8d56-d51615595fde,bd-roomI-1031,path,roomI,null,node1030,7,31,2
active,1,2,3c501256-5b4d-455d-b4ce-e5afc2745b64,bd-roomI-1032,path,roomI,null,node1031,8,31,2
active,1,2,01a757d5-80aa-424f-9b82-178c93dfc804,bd-roomI-1033,path,roomI,null,node1032,9,31,2
active,1,2,6d394e72-da51-4049-8e2d-0f0e03283634,bd-roomI-1034,path,roomI,null,node1033,10,31,2
active,1,2,adea8f00-fd3b-43bd-a4ec-b45896d50933,bd-roomI-1035,path,roomI,null,node1034,11,31,2
active,1,2,655852d5-1537-4c5b-8cd7-ac06983502b0,bd-roomI-1036,path,roomI,null,node1035,12,31,2
active,1,2,1d0c1621-3d5e-44e5-815a-f0f651ff6d13,bd-roomI-1037,path,roomI,null,node1036,13,31,2
active,1,2,9b8461c3-b092-48f9-8cdf-4d7369193cbc,bd-roomI-1038,path,roomI,null,node1037,14,31,2
active,1,2,2248b14b-bea7-4498-ae3f-b1e5b94b6977,bd-roomI-1039,path,roomI,null,node1038,15,31,2
active,1,2,2a97f680-e61f-4f3a-8858-65398987e990,bd-roomI-1040,path,roomI,null,node1039,16,31,2
active,1,2,e7740035-c042-49c1-ac43-724c04bd3f98,bd-roomI-1041,path,roomI,null,node1040,17,31,2
active,1,2,e03fbb49-fb90-46a0-b374-e0b79d0d8352,bd-roomI-1042,path,roomI,null,node1041,18,31,2
active,1,2,4ea64022-e620-4da8-ba2d-ab144d26d1a3,bd-roomI-1043,path,roomI,null,node1042,19,31,2
active,1,2,d1fa8852-12a5-45b2-82fe-c17873fb7586,bd-roomI-1044,path,roomI,null,node1043,20,31,2
active,1,2,56fdf3e4-3d03-49f5-a288-4e1dda239263,bd-roomI-1045,path,roomI,null,node1044,21,31,2
active,1,2,88346ebf-9adf-4a4a-b5a6-f9a0b4dfd277,bd-roomI-1046,path,roomI,null,node1045,22,31,2
active,1,2,b58af13e-23e0-4521-9b0c-9a18e84731c9,bd-roomI-1047,path,roomI,null,node1046,23,31,2
active,1,2,e52e0e52-5d66-406a-89a5-d469e86884b0,bd-roomI-1048,path,roomI,null,node1047,24,31,2
active,1,2,43ad83d2-e5f4-4ae2-9079-921dda593626,bd-roomI-1049,path,roomI,null,node1048,25,31,2
active,1,2,f9bc2798-2131-48b7-af32-52718c4a5afd,bd-roomI-1050,path,roomI,null,node1049,26,31,2
active,1,2,85a40480-2d59-42fc-89c4-509daaf2a576,bd-roomI-1051,path,roomI,null,node1050,27,31,2
active,1,2,88b056a1-b0da-463f-8d60-4c910c854b22,bd-roomI-1052,path,roomI,null,node1051,28,31,2
active,1,2,778f1128-c9aa-4133-ac13-34a2094a433b,bd-roomI-1053,path,roomI,null,node1052,29,31,2
active,1,2,bff6c666-969d-400c-90cd-0f59339d67cc,bd-roomI-1054,path,roomI,null,node1053,30,31,2
active,1,2,896cae0e-601a-4166-898e-801494d121da,bd-roomI-1055,path,roomI,null,node1054,31,31,2
active,1,2,6615b991-01c9-492a-bcd0-4d301bc74ee1,bd-roomI-1056,path,roomI,null,node1055,32,31,2
active,1,2,ff81bb6c-2633-4143-9fb6-60a650b774fa,bd-roomI-1057,path,roomI,null,node1056,0,32,2
active,1,2,2f8c532a-48dc-41d8-b42a-0d9054a73c6e,bd-roomI-1058,bin,roomI,null,node1057,1,32,2
active,1,2,c85609d1-5a32-4d1e-8256-f0cc3a710309,bd-roomI-1059,bin,roomI,null,node1058,2,32,2
active,1,2,20721de0-1ff9-4c0a-ac64-157cfc711bc5,bd-roomI-1060,bin,roomI,null,node1059,3,32,2
active,1,2,6a6f0c0d-fd85-47f9-b53e-13dd100a9e0e,bd-roomI-1061,bin,roomI,null,node1060,4,32,2
active,1,2,c0d73d91-50e3-449b-9b55-84f05c5c9859,bd-roomI-1062,bin,roomI,null,node1061,5,32,2
active,1,2,9ab562fc-5794-421c-bd1c-b74e53fde021,bd-roomI-1063,bin,roomI,null,node1062,6,32,2
active,1,2,b56ffa26-5c1a-4e6e-9d84-d3f6d687501f,bd-roomI-1064,bin,roomI,null,node1063,7,32,2
active,1,2,a92e846e-0fc8-442e-9a56-be56ec445b29,bd-roomI-1065,bin,roomI,null,node1064,8,32,2
active,1,2,a23c8cef-c6ac-456f-820f-9bdeffd6232b,bd-roomI-1066,bin,roomI,null,node1065,9,32,2
active,1,2,3a85767a-15a8-4898-93d5-7347d3885edd,bd-roomI-1067,bin,roomI,null,node1066,10,32,2
active,1,2,1f581eba-bde4-43ba-a007-e30422248ce4,bd-roomI-1068,bin,roomI,null,node1067,11,32,2
active,1,2,afdd4ef8-0512-48ef-9922-c51a50953d54,bd-roomI-1069,bin,roomI,null,node1068,12,32,2
active,1,2,2fd81ab0-807c-49a2-9d21-fd85df007798,bd-roomI-1070,bin,roomI,null,node1069,13,32,2
active,1,2,edae456c-4c29-499b-9340-90210d54421b,bd-roomI-1071,bin,roomI,null,node1070,14,32,2
active,1,2,5f2e95ea-f717-433f-8740-06f001484303,bd-roomI-1072,bin,roomI,null,node1071,15,32,2
active,1,2,0bd8b403-72e7-4d84-995d-2ad9ca286979,bd-roomI-1073,bin,roomI,null,node1072,16,32,2
active,1,2,0e0c1e75-b696-499a-9679-ab083519fec5,bd-roomI-1074,path,roomI,null,node1073,17,32,2
active,1,2,f313051a-63a9-43a1-b56d-d7eb15baa2b8,bd-roomI-1075,bin,roomI,null,node1074,18,32,2
active,1,2,ba876097-5e9f-4967-9e88-690a556d269a,bd-roomI-1076,bin,roomI,null,node1075,19,32,2
active,1,2,b59d8cc9-0707-4e04-8202-21194f1675b1,bd-roomI-1077,bin,roomI,null,node1076,20,32,2
active,1,2,f227970a-9f6b-4990-9ba5-67170a31fa76,bd-roomI-1078,bin,roomI,null,node1077,21,32,2
active,1,2,dc658103-f39b-40ef-81c7-9d4180e94962,bd-roomI-1079,bin,roomI,null,node1078,22,32,2
active,1,2,2250e0dd-2e40-41bd-a0b4-dffdcbce1d63,bd-roomI-1080,bin,roomI,null,node1079,23,32,2
active,1,2,6724f171-2116-46fc-9c8a-3e284d88c6c7,bd-roomI-1081,bin,roomI,null,node1080,24,32,2
active,1,2,88984c66-076f-446f-910a-e388533212b6,bd-roomI-1082,bin,roomI,null,node1081,25,32,2
active,1,2,ac98e136-27e5-4af5-9024-d8df8707336f,bd-roomI-1083,bin,roomI,null,node1082,26,32,2
active,1,2,f04ffb31-c679-4b21-8ad9-ca0f9c017cdb,bd-roomI-1084,bin,roomI,null,node1083,27,32,2
active,1,2,0ae2386c-0c1f-4f0e-b69c-621500f6b35a,bd-roomI-1085,bin,roomI,null,node1084,28,32,2
active,1,2,d8bcdc49-993d-4fad-b32e-d5d34989af1d,bd-roomI-1086,bin,roomI,null,node1085,29,32,2
active,1,2,04f13e59-a396-4de4-b8b9-82c738f3a5af,bd-roomI-1087,bin,roomI,null,node1086,30,32,2
active,1,2,33dda516-de63-4cff-9422-fd71378f3625,bd-roomI-1088,bin,roomI,null,node1087,31,32,2
active,1,2,45c66e10-5143-4798-a531-5c4f07b324e5,bd-roomI-1089,path,roomI,null,node1088,32,32,2
active,1,2,7fe9b602-dbb8-4d45-b6fd-0a5f885ef985,bd-roomI-1090,path,roomI,null,node1089,0,33,2
active,1,2,29a64d7c-2240-436f-8573-0cc1c88be91c,bd-roomI-1091,bin,roomI,null,node1090,1,33,2
active,1,2,ce8d4f46-6749-41a6-ac01-d0d1e51ab562,bd-roomI-1092,bin,roomI,null,node1091,2,33,2
active,1,2,2f636bd1-9827-4601-8cbc-ad560f957061,bd-roomI-1093,bin,roomI,null,node1092,3,33,2
active,1,2,5f255989-25d4-4a62-aec1-62612efc5f71,bd-roomI-1094,bin,roomI,null,node1093,4,33,2
active,1,2,0591fa0b-c224-4f11-a92b-a52b025dbc6b,bd-roomI-1095,bin,roomI,null,node1094,5,33,2
active,1,2,e3a6cccd-baaa-465e-b5a2-b1585a25abbb,bd-roomI-1096,bin,roomI,null,node1095,6,33,2
active,1,2,accbec85-5029-49c2-aafa-27856e38e496,bd-roomI-1097,bin,roomI,null,node1096,7,33,2
active,1,2,43efdd40-608c-47bc-974e-8c42df366e26,bd-roomI-1098,bin,roomI,null,node1097,8,33,2
active,1,2,d22245a7-ceb6-44db-b808-e855493af16c,bd-roomI-1099,bin,roomI,null,node1098,9,33,2
active,1,2,05f566aa-ea8b-4ada-8db5-a5a8cbf9f79a,bd-roomI-1100,bin,roomI,null,node1099,10,33,2
active,1,2,6ba1d14f-3af9-40dd-8a7c-191dc2949555,bd-roomI-1101,bin,roomI,null,node1100,11,33,2
active,1,2,27a4d6ca-4905-4b3b-83ef-8795e2debd6b,bd-roomI-1102,bin,roomI,null,node1101,12,33,2
active,1,2,8e8f2693-e0ed-4406-ac50-72c52afd364f,bd-roomI-1103,bin,roomI,null,node1102,13,33,2
active,1,2,1ac15823-8cac-4e39-9c2f-9d797e5b402f,bd-roomI-1104,bin,roomI,null,node1103,14,33,2
active,1,2,25ebd540-085e-477f-ad36-1c4f940921d3,bd-roomI-1105,bin,roomI,null,node1104,15,33,2
active,1,2,9ac6f6aa-f97f-434f-a2e1-28e38a0e8e6e,bd-roomI-1106,bin,roomI,null,node1105,16,33,2
active,1,2,455056c1-40c2-48d8-ba72-dd7a82e0f098,bd-roomI-1107,path,roomI,null,node1106,17,33,2
active,1,2,bd783b15-9053-4814-a457-fec65f8525bb,bd-roomI-1108,bin,roomI,null,node1107,18,33,2
active,1,2,e21ad028-05d8-4c42-8735-9bf577fc3fbd,bd-roomI-1109,bin,roomI,null,node1108,19,33,2
active,1,2,d82dbfc7-4d9f-4bea-a8f4-96768adb7e64,bd-roomI-1110,bin,roomI,null,node1109,20,33,2
active,1,2,c68d9f7c-5c51-431c-b2b3-52e6f541fe3d,bd-roomI-1111,bin,roomI,null,node1110,21,33,2
active,1,2,f796be76-2e3b-4809-b232-7389802cf420,bd-roomI-1112,bin,roomI,null,node1111,22,33,2
active,1,2,5562d09c-88b4-42b4-9801-5022a987431c,bd-roomI-1113,bin,roomI,null,node1112,23,33,2
active,1,2,91262b8f-5582-49b6-b760-28b82e8c90d8,bd-roomI-1114,bin,roomI,null,node1113,24,33,2
active,1,2,bbbf6966-5672-45e8-91d9-8164e6cf3313,bd-roomI-1115,bin,roomI,null,node1114,25,33,2
active,1,2,b73b38cc-5322-4d8b-9b15-77f41472f780,bd-roomI-1116,bin,roomI,null,node1115,26,33,2
active,1,2,c50a367a-8b3d-4ee5-8aaf-e8268a7b188d,bd-roomI-1117,bin,roomI,null,node1116,27,33,2
active,1,2,d22eabb9-937c-452d-a583-0ad26cd5c710,bd-roomI-1118,bin,roomI,null,node1117,28,33,2
active,1,2,1a6c768a-474e-4237-9e84-92e031ffb43e,bd-roomI-1119,bin,roomI,null,node1118,29,33,2
active,1,2,c1b8057c-30e1-4ac4-9e5a-541e71cc80f5,bd-roomI-1120,bin,roomI,null,node1119,30,33,2
active,1,2,6f7d8b3f-07ba-447a-ae9c-2f4f22cea24f,bd-roomI-1121,bin,roomI,null,node1120,31,33,2
active,1,2,cb84bb30-681d-4944-9f37-fef388cf2b8d,bd-roomI-1122,path,roomI,null,node1121,32,33,2
active,1,2,52f418c9-9e0b-4f67-8cb8-2f8a742cd73b,bd-roomI-1123,path,roomI,null,node1122,0,34,2
active,1,2,881b2d0b-88c8-4dff-b9a1-eecfe6fd497f,bd-roomI-1124,path,roomI,null,node1123,1,34,2
active,1,2,02b1919d-85c6-4abc-a74c-c2a366c31f44,bd-roomI-1125,path,roomI,null,node1124,2,34,2
active,1,2,243b8fc3-eb98-4b13-b6e6-7003d91dba08,bd-roomI-1126,path,roomI,null,node1125,3,34,2
active,1,2,8464cfb2-460a-4e17-9fb7-72e227bd14e4,bd-roomI-1127,path,roomI,null,node1126,4,34,2
active,1,2,86c61a06-8956-4774-bcff-5f7093ec3b30,bd-roomI-1128,path,roomI,null,node1127,5,34,2
active,1,2,b45bde8e-6fb0-4125-9d69-3d7f1e867cec,bd-roomI-1129,path,roomI,null,node1128,6,34,2
active,1,2,1b8c66f8-e260-4ded-872d-9f42582f2e14,bd-roomI-1130,path,roomI,null,node1129,7,34,2
active,1,2,d0e564af-3a30-464e-999f-de9f5770944d,bd-roomI-1131,path,roomI,null,node1130,8,34,2
active,1,2,8de1533c-14a8-4361-b7a2-3f89bb455c84,bd-roomI-1132,path,roomI,null,node1131,9,34,2
active,1,2,d83632c1-356a-4c08-af2e-8c2472f6d884,bd-roomI-1133,path,roomI,null,node1132,10,34,2
active,1,2,5a47e635-2a05-402e-aa9c-36f112fa741c,bd-roomI-1134,path,roomI,null,node1133,11,34,2
active,1,2,9d8a9e09-f9aa-4336-93fe-ae8fb64e743a,bd-roomI-1135,path,roomI,null,node1134,12,34,2
active,1,2,7780699a-aadf-42e2-8fad-01e264252b01,bd-roomI-1136,path,roomI,null,node1135,13,34,2
active,1,2,c558ddfe-f200-47ee-97b2-d95430416427,bd-roomI-1137,path,roomI,null,node1136,14,34,2
active,1,2,3f06cee3-714b-4b40-84c8-af50ebb8fc64,bd-roomI-1138,path,roomI,null,node1137,15,34,2
active,1,2,5a20e3f3-03eb-46d5-9450-2982e23ecc48,bd-roomI-1139,path,roomI,null,node1138,16,34,2
active,1,2,d68e041c-0dee-4791-8326-3d1e8fc3de36,bd-roomI-1140,path,roomI,null,node1139,17,34,2
active,1,2,b9c57e2d-b43e-4f85-bca4-8885705ac1cc,bd-roomI-1141,path,roomI,null,node1140,18,34,2
active,1,2,aa445bcf-d6f3-49ca-9335-aa5fd1fc8361,bd-roomI-1142,path,roomI,null,node1141,19,34,2
active,1,2,d40d9856-ad25-4bae-9b1c-173855fc9b38,bd-roomI-1143,path,roomI,null,node1142,20,34,2
active,1,2,6ce35184-4c0d-4e37-ae27-6d3dd0f76d35,bd-roomI-1144,path,roomI,null,node1143,21,34,2
active,1,2,8a3ad6b1-0be4-4c52-80fe-43c93828fd98,bd-roomI-1145,path,roomI,null,node1144,22,34,2
active,1,2,f32ff808-3500-4a1c-b17e-4df3db937adc,bd-roomI-1146,path,roomI,null,node1145,23,34,2
active,1,2,a3941a2f-718a-41a5-a384-3c58f12fc495,bd-roomI-1147,path,roomI,null,node1146,24,34,2
active,1,2,ca60784f-f639-4c37-ba3b-5e312f28e093,bd-roomI-1148,path,roomI,null,node1147,25,34,2
active,1,2,96ab921b-9ec2-41f0-84c4-d5f5d7413916,bd-roomI-1149,path,roomI,null,node1148,26,34,2
active,1,2,08129d42-b3d9-4c43-8095-b588ea05a0ff,bd-roomI-1150,path,roomI,null,node1149,27,34,2
active,1,2,b3dfc515-48d3-4e85-92b3-95f719dac1b1,bd-roomI-1151,path,roomI,null,node1150,28,34,2
active,1,2,b438c508-12b8-461e-bee5-94b6246ea1fc,bd-roomI-1152,path,roomI,null,node1151,29,34,2
active,1,2,f2461bee-89e0-4244-905d-becc39682a7e,bd-roomI-1153,path,roomI,null,node1152,30,34,2
active,1,2,c5b7f4ff-6ed7-47f4-bf99-368e0e466064,bd-roomI-1154,path,roomI,null,node1153,31,34,2
active,1,2,d8bc0a1d-64d3-4b43-8699-313963b8fbb9,bd-roomI-1155,path,roomI,null,node1154,32,34,2
active,1,2,6afb0af8-a187-404d-ab84-dae0c879e25d,bd-roomI-1156,path,roomI,null,node1155,0,35,2
active,1,2,e61dc319-a0b7-4964-851d-f3503606883d,bd-roomI-1157,bin,roomI,null,node1156,1,35,2
active,1,2,78769bac-486b-40ea-b254-5d829e6e5541,bd-roomI-1158,bin,roomI,null,node1157,2,35,2
active,1,2,b1c4cd09-ef2b-445d-8deb-8931df58755c,bd-roomI-1159,bin,roomI,null,node1158,3,35,2
